"strain,-","stress,MPa","stress,Pa"
2.925,1703.3756066424394,1703375606.6424394
2.93,1703.3756066424394,1703375606.6424394
2.935,1703.3756066424394,1703375606.6424394
2.94,1703.3756066424394,1703375606.6424394
2.945,1703.3756066424394,1703375606.6424394
2.95,1703.3756066424394,1703375606.6424394
2.955,1703.3756066424394,1703375606.6424394
2.96,1703.3756066424394,1703375606.6424394
2.965,1703.3756066424394,1703375606.6424394
2.97,1703.3756066424394,1703375606.6424394
2.975,1703.3756066424394,1703375606.6424394
2.98,1703.3756066424394,1703375606.6424394
2.985,1703.3756066424394,1703375606.6424394
2.99,1703.3756066424394,1703375606.6424394
2.995,1703.3756066424394,1703375606.6424394
3.0,1703.3756066424394,1703375606.6424394
